1,Nightwing,Blackgate,3,2,10,1,3,3,6,2,7,1,,,9,2,8,1,6,1,7,1,2,4,4,1,65
2,Goofy,Drakkar_Lake,,,5,3,,,2,4,6,2,7,3,13,1,3,2,6,1,4,3,,,,,46
3,Daisy_Duck,Dragonbrand,,,2,5,4,2,8,1,5,3,8,2,,,3,2,,,,,,,,,30
4,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,11,1,6,3,1,3,,,3,4,3,3,3,2,27
5,Cry_of_Frustration,Augury_Rock,2,3,9,2,2,4,3,3,,,,,,,,,,,,,,,,,16
5,Super_Jo,Blackgate,,,,,,,,,,,,,,,,,4,2,5,2,6,1,1,3,16
6,Quaggan,Crystal_Desert,5,1,,,7,1,2,4,,,,,,,,,,,,,,,,,14
7,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,2,3,5,2,4,2,,,11
8,Lightning_Bug,Arborstone,3,2,4,4,3,3,,,,,,,,,,,,,,,,,,,10
9,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,2,3,7,1,,,,,9
9,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,2,3,2,5,4,2,1,3,9
10,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,2,3,2,5,1,5,,,5
