1,Starman,Blackgate,,,,,,,,,,,,,,,,,,,,,8,2,2,3,10
2,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,9,1,,,9
2,Khan,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,6,3,3,2,9
2,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,5,4,4,1,9
3,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,8,2,,,8
3,Nite_Hawk,Kaineng,,,,,,,,,,,,,,,,,,,,,6,3,2,3,8
3,Super_Jo,Blackgate,,,,,,,,,,,,,,,,,,,,,8,2,,,8
4,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,6,3,,,6
4,Fred_Flintstone,Maguuma,,,,,,,,,,,,,,,,,,,,,4,5,2,3,6
5,Sylvester,Henge_of_Denravi,,,,,,,,,,,,,,,,,,,,,5,4,,,5
6,Donald_Duck,Kodash,,,,,,,,,,,,,,,,,,,,,4,5,,,4
6,Homer,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,3,6,1,4,4
6,We_Are_Bob,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,4,5,,,4
7,Kvothe,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,3,6,,,3
7,Woody_Woodpecker,Isle_of_Janthir,,,,,,,,,,,,,,,,,,,,,3,6,,,3
8,Legion,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,2,7,,,2
8,Riker,Yak's_Bend,,,,,,,,,,,,,,,,,,,,,2,7,,,2
