1,Goofy,Drakkar_Lake,,,11,1,7,1,6,2,1,4,4,1,8,1,9,1,6,1,3,4,7,2,,,62
2,Daisy_Duck,Dragonbrand,1,3,4,2,7,1,5,3,3,3,4,1,6,2,5,2,,,,,,,,,35
3,Nightwing,Blackgate,,,4,2,2,3,3,4,1,4,1,3,2,3,4,3,3,3,11,1,2,5,,,33
4,Bob_the_Dog,Yak's_Bend,,,,,,,,,,,2,2,8,1,5,2,5,2,4,3,6,3,,,30
5,Cry_of_Frustration,Augury_Rock,3,2,2,3,4,2,7,1,6,1,,,,,,,,,,,,,,,22
6,Starman,Blackgate,,,,,,,,,,,,,,,,,,,4,3,11,1,,,15
7,Quaggan,Crystal_Desert,,,2,3,7,1,,,4,2,,,,,,,,,,,,,,,13
8,Lightning_Bug,Arborstone,,,2,3,2,3,6,2,1,4,,,,,,,,,,,,,,,11
8,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,,,7,2,4,4,,,11
9,Garfield,Ehmry_Bay,,,,,,,,,,,,,,,,,,,3,4,6,3,,,9
10,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,1,5,6,3,,,7
10,Super_Jo,Blackgate,,,,,,,,,,,,,,,,,,,3,4,4,4,,,7
11,All_Action_Hero,Blackgate,5,1,,,,,,,,,,,,,,,,,,,,,,,5
11,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,1,5,4,4,,,5
12,Janie's_Got_a_Gun,Desolation,3,2,,,,,,,,,,,,,,,,,,,,,,,3
12,Oh_So_Cute,Blacktide,3,2,,,,,,,,,,,,,,,,,,,,,,,3
13,E'telekeli,Borlis_Pass,1,3,,,,,,,,,,,,,,,,,,,,,,,1
