1,biot.4721,&reg;,Gandara,70,1,75,1,10,11,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158
2,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,12,2,27,1,22,2,18,1,14,2,23,1,18,1,,,,,,,,,,,,,,,,,,,,,,,134
3,Vic_Sage,,Underworld,23,5,19,6,17,5,24,2,27,2,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
4,Eric_Cartman,,Sanctum_of_Rall,14,9,21,4,13,9,23,3,15,11,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111
5,Shiny!,,Anvil_Rock,,,,,,,,,,,,,17,1,10,2,23,1,16,2,22,1,11,2,11,3,,,,,,,,,,,,,,,,,,,,,,,110
6,The_Joker,,Blackgate,37,2,16,9,21,3,9,15,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107
7,Wally_West,,Underworld,14,9,15,10,16,6,18,7,22,5,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
8,Daffy_Duck,,Ruins_of_Surmia,16,7,13,11,22,2,7,17,31,1,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
9,Wonder_Woman,,Underworld,17,6,11,12,8,12,22,4,27,2,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103
10,Blue_Beetle,,Ruins_of_Surmia,15,8,16,9,26,1,15,10,15,11,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
10,Elmer_Fudd,,Sea_of_Sorrows,12,11,6,15,15,7,27,1,13,13,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
10,Tim_Drake,,Underworld,16,7,20,5,7,13,16,9,8,15,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
